user,item
82,355
82,716
82,719
82,297
82,863
82,608
83,99
83,224
83,3
83,545
83,257
83,244
83,0
83,116
83,86
83,527
83,273
83,272
83,202
84,1100
84,8
84,172
84,920
84,29
84,427
84,706
84,82
84,1112
84,312
84,297
84,161
84,152
84,497
84,44
84,85
84,512
84,51
84,327
84,482
84,178
84,689
84,426
84,81
84,153
84,57
84,854
84,481
84,519
84,7
84,708
84,510
84,640
84,167
84,70
84,418
84,142
84,204
84,1136
84,227
84,518
84,841
84,495
84,621
84,1171
84,1172
84,221
84,487
84,434
84,457
84,230
84,494
84,424
84,186
84,120
84,189
84,480
85,268
85,878
85,258
85,303
86,234
86,410
86,221
86,126
86,714
86,198
86,1180
86,628
86,37
86,38
86,727
86,1182
86,495
86,1188
86,6
86,790
86,95
86,520
86,227
86,210
86,179
86,545
86,273
86,721
86,203
86,7
86,1046
86,180
86,577
86,1015
86,1040
86,176
86,71
86,46
86,409
86,229
86,193
86,925
86,61
86,774
86,448
86,1189
87,301
87,689
87,903
87,299
88,120
88,276
88,879
88,0
88,386
88,300
88,221
88,14
88,708
88,730
88,149
88,723
88,12
88,25
88,948
89,659
89,152
89,386
89,522
89,567
89,272
89,346
89,854
89,169
89,192
89,300
89,862
89,953
89,305
89,1197
89,384
89,193
89,518
89,965
89,189
89,878
89,236
89,274
89,922
89,82
89,738
89,1195
89,1194
89,1108
89,480
89,149
89,258
89,130
89,401
89,174
89,257
89,97
89,142
89,424
89,41
89,1124
89,477
89,617
89,268
89,88
89,1199
89,310
89,470
89,64
89,96
89,905
89,155
89,125
89,299
89,339
89,609
89,1085
89,542
89,136
89,658
90,175
90,500
90,613
90,567
90,299
90,332
90,131
90,327
90,611
90,479
90,330
90,78
90,514
90,494
90,133
90,326
90,656
90,264
90,322
91,194
91,721
91,707
91,375
91,183
91,1051
91,363
91,754
91,503
91,840
91,215
91,188
91,76
91,716
91,46
91,208
91,550
91,921
91,1210
91,201
91,465
91,731
91,382
91,189
91,121
91,174
91,1048
91,574
91,107
91,1214
91,367
91,242
91,233
91,277
91,1046
91,27
91,780
91,247
91,1
91,10
91,48
91,1207
91,455
91,431
91,110
91,925
91,470
91,1208
91,178
91,703
91,117
91,221
91,93
91,273
91,673
91,747
91,84
91,738
91,742
91,825
91,927
91,317
91,14
91,155
91,71
91,824
91,171
91,1036
91,411
91,38
91,327
91,960
91,992
91,173
91,154
91,31
91,229
92,117
92,933
92,120
92,274
93,54
93,218
93,110
93,203
93,312
93,71
93,656
93,588
93,434
93,483
93,31
93,82
93,560
93,482
93,938
93,823
93,628
93,1088
93,796
93,222
93,442
93,471
93,409
93,927
93,536
93,189
93,1027
93,463
93,1006
93,420
93,91
93,225
93,183
93,673
93,1139
93,1146
93,287
93,379
93,234
93,259
93,171
93,401
93,40
93,41
93,736
93,156
93,649
93,552
93,527
93,651
93,257
93,807
93,392
93,117
93,650
93,543
93,507
93,180
93,571
93,11
93,495
93,10
93,473
93,190
93,153
93,454
93,1045
93,108
93,50
93,208
93,75
93,745
93,702
93,402
93,273
93,182
93,699
93,44
93,48
93,33
94,355
94,538
94,116
94,66
94,1229
94,126
94,449
94,416
94,184
94,431
94,649
94,780
94,639
94,444
94,448
94,767
94,461
94,6
94,69
94,572
94,24
94,551
94,484
94,201
94,101
94,175
94,945
94,506
94,203
94,1228
94,233
94,567
94,187
94,67
94,48
94,273
94,587
94,127
94,140
94,14
94,394
94,1187
94,377
94,95
94,167
94,179
94,622
94,711
94,505
94,21
94,30
94,82
94,664
94,522
94,790
95,473
95,317
95,169
95,180
95,444
95,88
95,195
95,63
95,237
95,233
95,264
96,204
96,221
96,152
96,196
96,662
96,81
96,201
96,134
96,167
96,168
96,191
96,95
97,427
97,937
97,162
97,210
97,321
98,124
98,740
98,828
98,675
98,362
98,0
98,209
98,345
98,507
98,293
98,181
98,594
98,814
98,273
98,115
98,741
98,1046
98,172
98,826
98,173
98,237
98,274
98,6
98,1118
98,974
98,693
98,63
99,268
99,1233
99,1237
99,265
99,880
99,291
99,891
99,309
99,897
99,345
99,325
100,839
100,150
100,470
100,280
100,1050
100,254
100,845
100,471
100,180
100,279
100,303
100,819
100,974
101,300
101,259
101,87
101,545
101,209
101,1239
101,408
101,297
101,218
101,404
101,187
101,247
101,417
101,98
101,447
101,390
101,3
101,230
101,172
101,587
101,152
101,1029
101,221
101,357
101,160
101,1
101,299
101,4
101,293
101,384
101,55
101,442
101,549
101,194
101,431
101,48
101,855
101,37
101,1075
101,306
101,117
101,808
101,1051
102,470
102,210
102,97
102,300
102,143
103,310
103,285
103,677
103,331
103,234
103,281
103,311
103,590
103,339
103,410
103,272
103,894
103,324
103,411
103,293
103,826
103,1009
103,244
103,312
103,257
103,125
103,99
104,306
104,750
104,751
104,332
105,922
105,279
105,525
105,691
105,161
105,317
105,27
105,462
105,11
105,659
105,210
105,955
106,267
106,324
106,321
106,311
107,99
107,747
107,221
107,739
107,13
107,0
108,316
108,67
108,734
108,789
108,1134
108,62
108,409
108,530
108,63
108,664
108,587
108,738
108,96
108,322
108,519
108,214
108,1012
108,974
108,293
108,229
108,1221
108,747
108,424
108,249
108,822
108,930
108,364
108,173
108,94
108,0
108,1073
108,21
108,357
108,294
108,30
108,507
108,865
108,678
108,1010
108,175
108,150
108,176
108,143
108,203
108,402
108,549
109,747
109,1205
109,375
109,68
109,81
109,21
109,721
109,299
109,201
109,230
109,807
109,733
109,160
109,801
109,232
109,312
109,1247
109,287
109,687
109,194
109,53
109,790
109,203
109,567
109,244
109,778
110,302
110,285
110,339
110,320
111,271
111,257
111,326
111,330
111,878
111,890
111,244
111,309
111,1105
112,677
112,272
112,423
112,318
112,298
112,332
112,322
112,741
112,873
112,293
113,174
113,223
113,473
113,268
113,519
113,654
113,178
113,521
113,99
114,695
114,55
114,47
114,97
114,683
114,761
114,180
114,6
114,120
114,99
114,126
114,921
114,8
114,7
114,49
114,1007
114,278
114,88
115,483
115,298
115,299
115,878
115,332
115,342
115,294
115,478
115,268
115,270
115,750
115,261
115,654
115,321
115,309
115,639
115,258
115,1219
115,192
115,259
115,354
115,649
115,530
115,194
115,420
115,915
115,220
115,284
116,221
116,337
116,894
116,251
116,194
116,405
116,121
116,236
116,404
116,149
116,410
116,297
116,757
116,367
116,1015
116,587
116,1056
117,959
117,222
117,216
117,22
117,287
117,55
117,510
117,163
117,674
117,653
117,918
117,412
117,209
117,131
118,39
118,994
118,824
118,830
118,1152
118,717
118,143
118,981
118,654
118,1085
118,321
118,976
118,543
118,63
118,298
118,8
118,381
118,761
118,1261
118,1263
118,828
118,627
118,1259
118,257
118,1258
118,195
118,536
118,339
118,136
118,1051
118,322
118,1033
118,193
118,95
118,812
118,865
119,741
119,236
119,147
119,545
119,124
120,290
120,1265
120,125
120,791
120,426
120,85
120,82
120,136
120,735
120,116
120,234
120,155
120,594
120,10
121,660
121,134
121,707
121,422
121,377
121,714
121,1073
121,196
121,510
121,356
121,69
121,192
122,49
122,196
122,22
122,522
122,99
122,703
122,184
122,961
122,320
122,503
123,78
123,153
123,165
123,143
124,662
124,382
124,215
124,925
124,1051
124,209
124,200
124,110
124,721
124,40
124,171
124,484
124,998
124,20
124,197
124,269
124,780
124,750
124,576
124,1270
124,257
124,1169
124,999
124,411
124,1245
124,299
124,152
124,704
124,142
124,492
124,66
124,762
124,48
124,1182
124,68
124,1248
125,261
125,301
125,877
125,271
125,345
125,288
125,312
125,331
125,310
126,257
126,449
126,689
126,229
127,650
127,392
127,689
127,418
127,493
127,318
127,65
127,431
127,219
127,421
127,685
127,621
127,63
127,377
127,415
127,120
127,602
127,714
127,746
127,70
127,264
127,632
127,370
127,1140
127,941
127,814
127,386
127,282
127,214
127,837
127,701
127,53
127,477
127,131
127,267
127,1047
128,299
128,303
128,268
128,677
128,269
128,241
129,476
129,247
129,1057
129,832
129,577
129,155
129,285
129,209
129,372
129,61
129,681
129,1015
129,411
129,760
129,931
129,770
129,221
129,315
129,762
129,801
129,356
129,805
129,664
129,205
129,62
129,57
129,275
129,199
129,171
129,764
129,230
129,37
129,292
129,366
129,930
129,67
129,657
129,1078
129,750
129,10
129,229
129,53
129,716
129,1266
129,76
129,228
129,939
129,257
129,227
129,567
129,16
129,929
129,391
129,530
129,349
129,54
129,418
129,571
129,1
129,293
129,671
129,353
129,397
129,554
129,202
129,1045
129,595
129,236
129,807
129,641
130,220
130,126
130,749
130,286
130,0
130,743
131,174
131,483
131,123
131,126
132,303
132,270
132,327
132,244
132,314
133,268
133,258
133,750
133,312
133,300
134,184
134,182
134,503
134,97
134,227
134,175
134,1216
134,563
134,442
134,580
134,172
135,55
135,1141
135,312
135,115
135,236
135,514
135,18
136,679
136,49
136,182
136,173
136,299
136,747
136,1027
136,249
136,14
137,150
137,0
137,184
137,186
137,221
137,482
137,356
137,116
137,25
137,613
138,287
138,285
138,99
138,1175
139,320
139,267
139,257
139,300
140,470
140,321
140,285
140,475
140,404
140,150
140,291
140,1022
140,234
140,408
140,534
140,273
140,983
140,879
140,925
140,322
140,180
140,14
140,254
140,283
140,716
141,81
141,894
141,357
141,267
141,349
141,27
142,346
142,312
142,1037
142,322
143,515
143,53
143,465
143,955
143,422
143,454
143,1146
143,172
143,63
143,54
143,190
143,527
143,1141
143,261
143,6
143,784
143,475
143,960
143,299
143,587
143,301
143,279
143,285
143,590
143,67
143,759
143,684
143,409
143,273
143,126
143,97
143,1012
143,814
143,287
143,69
143,243
143,1285
143,195
143,844
143,712
143,296
144,727
144,1131
144,379
144,925
144,233
144,328
144,99
144,122
144,435
144,683
144,876
144,1288
144,769
144,447
144,634
144,293
144,684
144,275
144,2
144,1056
144,766
144,393
144,303
144,858
144,731
144,120
144,571
144,1089
144,822
144,573
144,627
144,54
144,43
144,277
144,351
144,1086
144,392
144,673
144,1215
144,354
144,1290
144,868
144,992
144,226
144,716
144,267
144,6
144,404
144,311
144,10
144,218
144,1211
144,761
144,345
144,330
144,751
144,830
144,730
144,900
144,30
144,202
144,0
144,987
145,257
145,261
145,1292
145,293
145,268
146,750
146,301
146,897
146,300
147,68
147,184
147,188
147,97
147,163
147,494
147,193
147,134
147,55
147,7
147,49
147,528
147,180
148,307
148,311
148,677
148,873
148,312
148,268
148,325
149,126
149,99
149,277
149,149
149,12
149,146
150,473
150,69
150,825
150,65
150,601
150,99
150,25
150,117
150,604
150,628
150,193
150,413
150,131
150,410
150,769
150,515
150,168
150,381
150,301
150,196
150,524
150,1112
150,55
150,68
150,477
150,495
150,516
150,257
150,918
150,1097
150,961
150,928
150,57
150,968
150,401
150,264
150,1100
150,1049
150,64
150,487
150,276
150,659
150,702
150,92
150,583
150,418
150,120
150,951
150,113
150,180
150,171
150,285
150,472
150,698
150,774
150,426
150,427
150,223
150,159
150,321
150,521
151,277
151,698
151,154
151,120
151,119
151,132
151,1027
151,271
151,273
151,450
151,131
151,789
151,97
151,782
151,219
151,160
151,14
151,254
151,684
151,410
151,738
152,21
152,324
152,293
152,509
153,151
153,237
153,481
153,323
153,60
153,514
153,332
153,136
153,134
153,186
154,244
154,331
154,321
154,299
155,85
155,186
155,771
155,640
155,204
155,479
155,99
156,1050
156,0
156,596
156,1015
156,149
156,404
156,1131
156,474
156,1257
156,285
157,270
157,744
157,796
157,226
157,1097
157,274
157,741
157,234
157,977
157,123
157,99
157,171
157,229
157,743
157,251
157,292
157,9
157,808
157,651
157,285
157,809
157,127
157,21
157,7
157,116
157,180
157,398
157,23
157,203
157,208
157,115
157,221
157,84
157,173
158,275
158,1011
158,24
158,1151
158,248
158,871
158,947
158,872
158,1277
158,1001
158,627
158,236
158,475
158,287
158,987
158,6
158,455
158,677
158,120
158,298
158,285
159,1222
159,181
159,1072
159,3
159,159
159,588
159,2
159,60
159,200
159,58
159,208
159,496
159,718
159,925
159,249
159,954
159,951
159,152
159,156
159,108
159,457
159,184
159,507
159,831
160,495
160,49
160,21
160,131
160,928
160,275
160,209
160,214
160,13
160,1265
160,264
161,741
161,180
161,78
161,473
161,10
161,221
161,297
161,150
162,271
162,201
162,63
162,285
163,341
163,925
163,327
163,677
163,298
163,332
163,312
163,406
163,257
163,1015
163,369
163,330
164,371
164,222
164,14
164,215
164,499
164,126
165,342
165,299
165,687
165,983
166,168
166,1305
166,1308
166,234
166,363
166,1124
166,602
166,85
166,734
166,640
166,289
166,673
166,718
167,256
167,1050
167,818
167,324
167,684
167,1011
167,408
167,762
167,275
167,299
167,287
167,280
167,404
168,482
168,442
168,126
168,682
168,49
168,524
168,537
169,347
169,686
169,303
169,327
170,353
170,244
170,271
170,905
170,285
171,177
171,461
171,477
171,22
171,424
172,994
172,304
172,880
172,331
172,983
172,689
172,305
172,879
173,767
173,715
173,707
173,150
173,314
173,117
173,12
173,723
173,167
173,28
173,457
173,455
173,99
173,596
173,416
173,195
173,1229
173,69
173,243
173,380
173,166
173,1138
173,1090
173,1013
173,62
173,125
173,411
173,647
173,81
173,1085
173,39
173,654
173,581
173,659
173,30
174,214
174,659
174,565
174,868
174,132
174,8
174,507
175,110
175,236
175,918
175,6
175,474
175,926
175,302
175,271
175,318
175,221
175,404
175,245
176,237
176,259
176,257
176,88
176,10
176,143
176,805
176,182
176,208
176,692
176,1217
176,99
176,468
176,173
176,337
176,46
176,291
176,120
176,267
176,321
176,653
176,242
176,202
177,791
177,548
177,299
177,509
177,273
177,763
177,86
177,152
177,57
177,1011
177,61
177,248
177,459
177,24
177,894
177,845
177,741
177,218
177,27
177,146
177,78
177,330
177,782
177,133
177,69
177,357
177,1034
177,750
177,227
177,470
177,723
177,1314
177,171
177,282
177,808
177,175
177,143
177,124
177,654
177,683
177,482
177,618
177,21
177,247
177,404
177,468
177,70
177,657
177,762
177,734
177,353
177,297
177,321
177,507
178,901
178,309
178,894
178,352
178,301
178,257
178,332
178,300
179,66
179,120
179,190
179,203
179,68
179,201
179,55
179,212
179,734
179,738
179,402
179,630
180,1113
180,594
180,258
180,825
180,265
180,454
180,15
180,1271
180,1367
180,876
180,1394
180,1287
180,125
180,695
180,921
180,596
180,1067
180,1351
180,1094
180,318
180,1355
180,507
180,994
180,1162
180,933
180,305
180,932
180,286
180,712
180,677
180,884
180,819
180,1276
180,1318
180,982
180,102
180,235
180,1078
180,874
180,1371
180,323
180,269
180,1359
180,1186
180,410
180,1173
180,1390
180,1290
180,236
180,411
180,1384
180,937
180,219
180,988
180,1338
180,457
180,1279
180,1201
180,1370
180,299
180,1361
180,883
180,223
180,1164
