user,item
10,1297
10,1150
10,1278
10,21430
10,1161
10,978
10,1276
10,1206
10,1121
10,1179
10,1209
10,1634
10,1238
10,1196
10,222
10,5693
10,1129
10,1279
10,1151
10,1256
10,2489
10,6253
10,1222
10,1280
10,1207
10,553
10,1274
10,1117
10,1132
10,1246
10,1273
10,1220
10,1331
10,1152
10,1110
10,1113
10,1327
10,1128
10,1146
10,1286
10,1282
10,187
10,374
10,32310
10,3538
10,1139
10,1180
10,1189
10,1154
10,1136
10,1245
10,1255
10,1109
10,980
10,223
10,1261
10,1181
10,1625
10,205
10,1200
10,17111
10,545
11,1244
11,192
11,6422
11,29119
11,5787
11,5783
11,1422
11,1359
11,345
11,131
11,196
11,26814
11,1454
11,384
11,298
11,1393
11,447
11,529
11,1450
11,1346
11,1436
11,129
11,176
11,1439
11,1447
11,1445
11,12098
11,1433
11,1385
11,1379
11,1349
11,420
11,23946
11,1356
11,1448
11,1449
11,30372
11,1392
11,1419
11,1427
11,14838
11,389
11,1380
11,1441
12,1456
12,93
13,1517
13,1520
13,257
13,1573
13,1483
13,1618
13,208
13,2903
13,1622
13,2067
13,1556
13,1474
13,1552
13,200
13,451
13,1462
13,1500
13,2545
13,10800
13,256
13,1549
13,1465
13,1609
13,16986
13,1585
13,1147
13,1468
13,1565
13,1566
13,1603
13,1548
13,559
13,1317
13,1508
13,1499
13,1550
13,51
13,1487
13,1485
13,1540
13,1597
13,1526
13,3077
13,1567
13,1477
13,1551
13,1472
13,6936
13,1557
13,1491
13,1464
13,296
13,1621
13,3768
14,14156
14,2193
14,1688
14,1643
14,1318
14,1673
14,18264
14,1109
14,1640
14,1645
14,1684
14,1648
14,14838
14,1636
14,1702
14,1663
14,1639
14,12206
14,1705
14,1199
14,1654
14,1646
14,1504
14,1651
14,1674
14,1186
14,1649
14,1152
15,3128
15,937
15,1714
15,1708
15,679
15,160
15,1866
15,1794
15,1872
15,688
15,371
15,1852
15,684
15,1739
15,1797
15,1754
15,1871
15,1833
15,1759
15,1729
15,1730
15,677
15,1766
15,676
15,1734
15,730
15,4018
15,12566
15,965
15,1731
15,1710
15,1728
15,1832
15,1790
15,1765
15,1751
15,4708
15,1818
15,888
15,837
15,1769
15,1727
15,1788
15,1796
15,1744
15,1713
15,1738
15,1437
15,699
15,29289
15,1783
15,545
15,1768
15,1762
15,208
15,1827
15,1722
15,6146
15,580
15,1809
15,5015
16,38978
16,1629
16,2007
16,822
16,2083
16,2101
16,369
16,1879
16,1931
16,208
16,1932
16,1927
16,16911
16,1957
16,1941
16,1840
16,141
16,1936
16,2098
16,917
16,2144
16,8185
16,2045
16,1881
16,2139
16,2055
16,2013
16,2155
16,38456
16,736
16,2119
16,1902
16,2117
16,2097
16,2095
16,2006
16,11763
16,1978
16,2132
16,2059
16,8966
16,1910
16,2064
16,1713
16,2149
16,1964
16,8968
16,714
16,1970
16,1355
16,2128
16,2043
16,1628
16,2134
16,2120
16,1996
16,602
16,2052
16,1986
16,1944
16,2038
16,4456
16,15337
16,2073
16,2925
16,2482
16,9215
16,6057
16,1974
16,1591
16,1983
16,1042
16,619
16,1976
16,1979
16,2040
16,2154
16,1821
16,2035
16,5619
16,2080
16,1961
16,3822
16,3464
16,542
16,2093
16,1711
16,2125
16,10240
16,566
16,2142
16,2027
16,2034
16,1353
17,28373
17,10678
17,2167
18,2195
18,2187
18,2192
18,2203
18,5355
18,2229
18,2211
18,1244
18,2205
18,2184
18,2235
18,2231
18,1111
18,5357
18,5347
18,9500
18,2225
18,1638
18,2228
18,2208
19,2329
19,346
19,2333
19,187
19,19775
19,2267
19,2275
19,295
19,1870
19,1183
19,1929
19,6579
19,1388
19,476
19,1478
19,293
19,2326
19,2306
19,7341
19,2291
19,3739
19,195
19,1437
19,1380
19,3059
19,2293
19,1938
19,546
19,313
19,2285
19,2284
19,2308
19,2304
19,2253
19,6611
19,8095
19,3092
19,5012
19,2307
19,2273
19,378
19,3107
19,3105
19,3031
19,1464
19,7398
19,2346
19,2286
19,559
20,2349
20,1864
20,2408
20,571
20,277
20,1791
20,1096
20,699
20,837
20,9344
20,2386
20,2410
20,1910
20,807
20,3349
20,2381
20,2369
20,806
20,2360
20,805
20,205
20,3991
20,2363
20,1753
20,2388
20,2399
20,4117
20,9441
20,564
20,953
20,2970
20,2412
20,2378
20,1836
21,2431
21,198
21,210
21,2465
21,1182
21,2476
21,160
21,2485
21,2427
21,2509
21,2420
21,206
21,2434
21,1299
21,2500
21,2467
21,2241
21,2421
21,2430
21,2462
21,2508
21,2438
21,1795
21,2444
21,1437
21,548
21,7081
21,176
21,1325
21,620
21,410
21,2495
21,2445
21,2435
21,2460
21,205
21,8297
21,2486
21,2497
22,4670
22,317
22,17253
22,11159
22,319
22,27123
22,2511
22,2518
22,2523
22,9553
23,2527
23,1965
23,559
23,2530
23,1628
23,692
24,2624
24,1370
24,2573
24,2605
24,6240
24,2643
24,2581
24,2568
24,1699
24,2536
24,2647
24,2580
24,2503
24,2563
24,15951
24,1451
24,1224
24,274
24,1385
24,2595
24,2541
24,2561
24,1191
24,1307
24,2577
24,1197
24,2625
24,2538
24,1390
24,8556
24,2599
24,2562
24,1636
24,2644
24,2641
24,1509
24,1537
24,7089
24,2571
24,2553
24,1663
24,1388
24,2586
24,1290
24,1199
24,1692
24,8898
24,2588
24,1195
24,1252
25,2670
25,1017
25,722
25,1829
25,20222
25,141
25,2276
25,20213
25,2404
25,1551
25,571
25,1848
25,1852
25,7894
25,1685
25,1709
25,2661
25,2682
25,2667
26,757
26,2807
26,2690
26,2768
26,2719
26,2726
26,2846
26,2877
26,2706
26,2909
26,2867
26,2779
26,291
26,28957
26,2804
26,2789
26,2871
26,642
26,12290
26,2737
26,2830
26,2884
26,187
26,2914
26,2751
26,1433
26,20481
26,2902
26,2817
26,2773
26,17596
26,2701
26,2876
26,2886
26,2689
26,2840
26,545
26,2740
26,2721
26,314
26,2847
26,19860
26,598
26,294
26,2748
26,2730
26,372
26,2688
26,2785
26,4561
26,7613
26,2797
26,2805
26,12733
26,805
26,2901
26,2863
26,2856
26,2736
26,5740
26,2767
26,2880
26,2869
26,34803
26,2838
26,7193
26,2096
26,2757
26,2815
26,317
26,2882
26,2791
26,30961
26,15143
26,2875
27,2940
27,374
27,632
27,2382
27,2948
27,2951
27,8331
27,2283
27,2949
27,2942
27,34486
27,692
27,2946
27,2525
27,2957
27,2936
27,1709
27,2676
27,2952
27,737
27,2958
28,932
28,2978
28,2990
28,2976
28,3013
28,3010
28,3008
28,973
28,2525
28,2997
28,1065
28,1072
28,3397
28,2939
28,3000
28,3015
28,2050
28,692
28,2968
28,938
28,6423
28,2929
29,2317
29,440
29,3044
29,3071
29,1795
29,3023
29,28633
29,3028
29,3036
29,3020
29,2321
29,3067
29,1602
29,3082
29,3041
29,3034
29,1437
29,3075
29,2148
29,2310
29,3100
29,1005
29,2461
29,176
29,2220
29,769
29,3032
29,3079
29,801
29,205
29,3072
29,3090
29,559
29,309
29,3737
29,3097
29,7384
29,3087
29,3061
29,3085
30,372
30,3115
31,729
31,209
31,794
31,3130
31,2773
31,3139
31,744
31,3120
31,2699
31,654
31,1755
31,3141
31,2362
31,3117
31,730
31,642
31,997
32,3182
32,3161
32,3178
32,3159
32,7652
32,3164
32,3150
32,7653
32,3180
32,1502
32,293
32,3146
33,4901
33,3261
33,1002
33,2372
33,3230
33,978
33,3225
33,6038
33,1843
33,3198
33,3253
33,3220
33,3251
33,3202
33,11556
33,887
33,776
33,3247
33,3192
33,571
33,3232
33,3208
33,19868
33,3263
33,3200
33,4705
33,3252
33,559
33,23823
33,1755
33,3199
34,3287
34,1811
34,11851
34,3283
34,3276
34,3280
34,3269
34,3281
34,26179
34,165
34,3275
35,3303
35,3342
35,3325
35,991
35,3356
35,3328
35,668
35,1650
35,3359
35,3298
35,3320
35,3324
35,2664
35,3316
35,2414
35,616
35,13217
35,3354
35,2097
35,3333
35,3330
35,714
35,36849
35,15681
35,3373
35,1500
35,3299
35,3355
35,3338
35,3370
35,1096
36,3385
36,1875
36,2923
36,3390
36,30659
36,598
36,15245
36,3376
36,3386
36,3397
37,209
37,2938
37,1513
37,559
37,467
37,192
37,468
37,3419
37,3252
37,3413
37,3427
37,187
37,3407
37,1023
38,2337
38,22328
38,6256
38,9123
38,3521
38,3522
38,3445
38,3439
38,1331
38,9028
38,14479
38,2900
38,3520
38,3504
38,3463
38,3516
38,4432
38,3444
38,3513
38,3529
38,129
38,2163
38,3443
38,3455
38,4430
38,3466
38,3482
38,3483
38,3449
38,1782
38,208
38,7553
38,5063
38,3778
38,141
39,11624
39,3531
40,32508
40,1609
40,3601
40,296
40,3599
40,3545
40,3589
40,4289
40,3543
40,12255
40,3605
40,32193
40,3553
40,851
40,3593
40,3560
40,3538
40,3564
40,553
40,3569
40,2749
40,3554
40,3575
40,3591
40,461
41,3610
41,31570
41,20148
42,2183
42,38271
42,1113
42,381
42,3708
42,1229
42,1219
42,718
42,3721
42,1632
42,3660
42,6184
42,2463
42,3705
42,3679
42,346
42,1300
42,3706
42,3682
42,1163
42,3668
42,3707
42,421
42,3647
42,3432
42,3681
42,3621
42,3549
42,3717
42,3653
42,2616
42,1323
42,3626
42,3677
42,3709
42,3620
42,6172
42,21023
42,3688
42,3635
42,6179
42,28438
42,3542
42,21306
42,2547
42,1695
43,2498
43,525
43,3784
43,293
43,11156
43,3763
43,2484
43,3739
43,3749
43,3106
43,3729
43,2315
43,1321
43,3790
43,3019
43,2627
43,3765
43,301
43,3722
43,318
43,6224
43,3096
43,1109
43,3762
43,2503
43,2071
43,1553
43,3769
43,3745
43,3795
43,2624
43,2597
43,7123
43,3751
43,211
43,1831
43,1150
43,3724
43,3735
43,1262
43,799
43,1239
43,3764
43,3774
43,1195
43,3621
44,1496
44,288
44,35879
44,3802
44,3816
44,1506
44,3820
44,1511
44,3818
45,820
45,3960
45,3842
45,2030
45,12760
45,9165
45,1746
45,1924
45,1732
45,464
45,4082
45,30411
45,4143
45,4179
45,3132
45,3829
45,3969
45,1847
45,9924
45,4024
45,17878
45,10689
45,14474
45,3897
45,1984
45,3329
45,461
45,4011
45,842
45,3839
45,1009
45,1910
45,1886
45,655
45,632
45,4171
45,12865
45,7408
45,1892
45,4008
45,3832
45,3991
45,3950
45,1907
45,4107
45,1820
45,916
45,3130
45,2387
45,869
45,4042
45,1946
45,1079
45,742
45,4029
45,2959
45,1712
45,1718
45,3386
45,4145
45,4134
45,4182
45,2639
45,646
45,1758
45,3375
45,4064
45,3891
45,4131
45,566
45,3970
45,1876
45,4186
45,1096
45,2037
45,4125
45,3924
45,3372
45,594
45,12583
45,4111
45,2273
45,4158
45,654
45,3313
45,1964
45,870
45,2378
45,28905
45,3860
45,1003
45,12747
45,9166
45,3352
45,2969
45,1868
45,615
45,4036
45,728
45,3985
45,1968
45,618
45,2968
45,12832
45,3946
45,2640
45,733
45,1708
45,3206
45,992
45,4075
45,666
45,1031
45,27194
45,4085
45,4147
45,917
45,3927
45,4138
45,4118
45,1987
45,3845
45,880
45,3237
45,1757
45,4089
45,580
45,4056
45,3895
45,3902
45,3930
45,4110
45,994
45,1944
45,1798
45,3977
45,4078
45,3918
45,1913
45,1762
45,4095
45,20632
45,1878
45,29218
45,3271
45,4152
45,9908
45,4023
45,4079
45,151
45,4039
45,3937
45,1815
45,3908
45,746
45,4065
45,15497
45,3976
45,3986
45,22034
45,4049
45,3844
45,574
45,155
46,4198
46,1105
46,4187
46,1078
46,2527
46,4229
46,18702
46,12340
46,988
46,4231
46,40704
46,965
46,39353
46,15765
46,2365
46,4201
46,18773
46,2492
46,2687
46,4209
46,4213
46,17610
46,4224
46,4199
47,4244
47,4238
47,261
48,4270
48,7776
48,269
48,4263
48,4325
48,265
48,1165
48,4291
48,4302
48,7435
48,4316
48,4314
48,267
48,4321
48,4295
48,13576
48,4330
48,4267
48,35851
48,4336
48,4280
48,275
48,4296
48,4337
48,4292
48,4248
48,4279
49,2700
49,2753
49,2840
49,2659
50,4343
50,12415
50,3105
50,779
50,2923
50,2983
50,4349
50,2674
50,15682
51,4404
51,1377
51,5634
51,4405
51,1387
51,4389
51,2660
51,7073
51,4426
51,4400
51,4418
51,4370
51,3452
51,12673
51,14489
51,3154
51,229
51,4361
51,4365
51,4362
51,4397
51,4395
51,33035
51,4368
51,4413
51,3638
51,8633
51,4377
51,1370
51,35619
51,1169
51,4419
51,4410
51,1204
51,5578
51,4360
51,1119
51,8821
52,26584
52,1937
53,4451
53,1242
53,4458
53,4448
53,1628
53,3510
53,2297
53,7408
53,2484
53,4471
53,4463
53,1287
53,4453
53,4435
53,4455
53,4430
53,2785
53,4474
53,2850
53,4461
53,3440
53,367
53,333
53,679
53,4452
53,4476
53,545
54,3526
54,3493
54,3454
54,4481
55,6191
55,548
55,4507
55,1413
55,4504
55,1632
55,4494
55,4503
55,4514
55,4500
55,2220
55,384
55,3631
55,2483
55,202
55,4509
55,11156
55,793
55,1433
55,529
55,2523
55,2097
55,1302
55,1167
55,3715
55,1352
55,1586
55,205
55,2466
55,4520
55,812
55,291
55,28379
55,2612
55,4534
55,1421
55,311
55,2554
55,4512
55,2448
55,17223
56,4562
56,2843
56,3400
56,4555
57,4570
57,4565
57,4566
57,4568
57,4578
57,4581
58,2155
58,4656
58,3070
58,1782
58,4635
58,4636
58,3092
58,802
58,4602
58,176
58,793
58,780
58,1562
58,4618
58,4630
58,2097
58,310
58,3071
58,814
58,4616
58,4597
58,4361
58,4627
58,809
58,3409
58,4633
58,620
58,3511
58,4623
58,4617
58,5287
58,4594
58,216
58,3528
58,4596
58,3727
58,4519
58,3723
58,5429
59,8789
59,3421
59,4646
59,4647
59,763
59,4648
59,805
59,4650
59,2465
60,2513
60,4668
60,4663
61,39363
61,2437
61,1217
62,4689
62,4681
62,4682
62,4701
62,4692
62,8931
63,3240
63,2928
63,2332
63,4707
63,4705
63,4776
63,468
63,14965
63,4868
63,4842
63,4829
63,4803
63,4794
63,2373
63,2394
63,3049
63,4886
63,4797
63,4704
63,4863
63,40965
63,370
63,4722
63,26510
63,4798
63,4896
63,37217
63,2412
63,4857
63,4543
63,4787
63,559
63,15335
63,36469
63,8420
63,4708
63,1559
63,4818
63,6776
63,1795
63,2319
63,4826
63,4762
63,4766
63,4841
63,12122
63,4732
63,21444
63,4816
63,4913
63,4890
63,4769
63,4847
63,3996
63,4805
63,4714
63,4807
63,4731
63,29720
63,4875
63,4758
63,4738
63,4848
63,16878
63,35431
63,4750
63,4713
63,4899
63,4914
63,4774
63,14992
63,917
63,4819
63,4887
63,4727
63,16641
63,4726
63,1870
64,4986
64,4926
64,4987
64,4940
64,4958
64,4964
64,4925
64,4969
64,4970
64,4951
64,5256
64,4919
64,4946
64,4944
64,4976
64,4941
64,4933
64,4972
64,4963
65,1762
65,1853
65,1546
65,5452
65,275
65,4994
65,4276
65,2278
66,2071
66,4999
66,5003
66,15991
66,5008
66,5006
66,1430
66,3070
66,1601
67,5013
67,4602
68,4813
68,6770
68,5018
68,5055
68,5017
68,16664
68,5053
68,4855
68,5048
68,12109
68,5024
68,12108
68,5034
68,3609
69,473
69,2492
70,5072
70,333
70,5079
70,5062
70,444
70,525
70,5073
70,422
70,4963
70,5842
71,17781
71,5104
71,2713
71,26283
71,5110
71,5091
71,5086
71,1933
71,5121
71,2872
71,3407
71,2525
71,5095
71,5118
71,970
71,5089
71,5092
72,692
72,5128
72,2635
73,189
73,1993
73,209
73,5139
73,293
73,945
73,302
74,5189
74,5173
74,5167
74,5162
74,3487
74,5206
74,5205
74,5179
74,17120
74,5200
74,5191
74,345
74,391
74,5060
74,4833
74,5182
74,4367
74,13277
74,5180
74,5151
74,7431
74,315
74,1537
74,8832
74,1513
74,385
74,9468
74,5161
75,2490
75,1840
75,1977
76,5219
76,5212
76,5215
76,3758
76,4359
77,5279
77,5266
77,5282
77,1023
77,2651
77,12523
77,3581
77,3547
77,26424
77,5245
77,5246
77,5251
77,5238
77,5257
77,3551
77,5031
77,11612
77,1848
77,675
77,3553
77,5226
77,5228
77,11721
77,1020
77,472
77,16054
77,1851
77,917
77,673
78,5291
78,5294
78,9568
79,34209
79,1307
79,1366
79,1364
79,5304
79,675
79,363
79,1375
79,5298
79,1955
79,1419
79,877
79,3112
79,378
79,1861
79,9161
79,1385
79,1386
79,5299
79,5324
79,1402
79,1418
80,5327
80,16270
80,5325
81,5343
81,243
81,5250
81,5345
82,5359
82,1307
82,5351
82,5355
82,160
82,5358
82,6902
83,5375
83,5374
83,5364
84,3089
84,4624
84,478
84,296
84,195
84,5388
84,2015
84,8592
84,1439
84,6933
84,1601
84,5433
84,5437
84,2097
84,2242
84,5386
84,1430
84,2249
84,12932
84,5429
84,3073
84,5409
84,5396
84,5431
84,5383
84,3065
84,1538
84,1421
84,2474
84,1594
84,5377
84,5435
84,1493
84,39928
84,405
84,3767
85,20139
85,5213
85,4946
85,5227
85,5556
85,5539
85,5459
85,5462
85,5545
85,5452
85,5486
85,5441
85,5445
85,10792
85,5540
85,5562
85,5456
85,2015
85,5495
85,10159
85,5520
85,5513
85,978
85,5505
85,5544
85,5442
85,5497
85,5506
85,5519
85,5440
85,2019
85,18458
85,5449
85,5548
85,5454
85,911
85,5472
85,5485
85,30543
85,5461
85,9778
86,5563
86,6040
86,5567
87,5576
87,5574
88,5581
88,165
88,5601
88,5598
88,20872
88,4635
88,5582
88,2373
88,5586
88,4740
88,5594
89,2505
89,5612
89,5644
89,222
89,3692
89,196
89,1183
89,1240
89,1284
89,5629
89,6098
89,5716
89,2619
89,2526
89,129
89,1189
89,5671
89,1287
89,2555
89,2160
89,5608
89,1288
89,192
89,3043
89,5660
89,5636
89,525
89,1211
89,5614
89,4623
89,5708
89,5687
89,1323
89,3743
89,1441
89,2085
89,5630
89,180
89,5713
89,5631
89,810
89,3719
89,1635
89,1224
89,1493
89,5685
89,1644
89,6232
89,5650
89,5672
89,1630
89,31452
89,5674
89,3538
89,1424
89,5688
89,5633
89,1805
89,3420
89,5697
89,237
89,2495
89,397
90,2692
90,15872
90,5735
90,5734
90,5752
90,5754
90,5742
90,5728
90,33804
90,19802
90,642
90,7145
90,5733
91,9145
91,5813
91,5802
91,13524
91,34595
91,344
91,434
91,5803
91,296
91,5835
91,1363
91,30403
91,316
91,14500
91,428
91,377
91,5828
91,5834
91,306
91,9133
91,5763
91,5073
91,314
91,5781
91,3048
91,4617
91,3420
91,31879
91,5799
91,5795
91,2464
91,18166
91,183
91,5789
91,4442
91,4367
91,5831
91,14487
91,5819
91,1474
91,5812
91,5823
91,6263
91,5068
91,482
91,320
91,313
91,323
91,3628
91,6422
91,5775
91,5784
91,176
91,26575
91,30402
91,5576
91,2551
91,5843
92,447
92,14067
92,5902
92,17971
92,5914
92,2146
92,37400
92,5866
92,305
92,5899
92,5885
92,3784
92,5883
92,5859
92,5864
92,32508
92,34869
92,26770
92,621
92,1755
92,28847
92,9418
92,16218
92,5875
92,5942
92,51
92,35601
92,1537
92,5948
92,570
92,18363
92,3771
92,14054
92,3463
92,33955
92,5898
92,176
92,5858
92,5855
92,194
92,26766
92,5956
92,14892
92,5892
92,4656
93,23621
93,5993
93,5978
93,7510
93,1437
93,97
93,5995
93,5963
93,189
93,1213
93,83
93,3475
93,1831
93,5997
93,1421
93,559
93,6008
93,5985
93,205
93,17189
93,6002
93,77
93,5965
93,1782
93,6023
93,6007
93,59
93,4673
93,187
93,1352
94,34243
94,6032
94,19483
94,6053
94,6026
94,11890
94,6054
94,542
94,6030
94,34263
94,17492
94,543
95,6057
95,1629
95,6056
95,2025
96,6067
96,6058
96,3189
96,3232
96,15617
96,6072
97,8439
97,6082
97,3414
97,6085
97,1492
98,6087
98,1030
98,992
99,1702
99,6107
99,1188
99,2556
99,222
99,2633
99,1541
99,2478
99,2497
99,212
99,6101
99,2229
99,5697
99,6114
99,6109
99,6090
99,6106
99,6919
100,4974
100,6122
100,6124
101,6148
101,6129
101,619
101,4625
101,540
101,1776
101,6127
101,4641
101,6151
101,3071
101,6147
101,5889
102,6167
102,6178
102,6152
102,6184
102,1627
102,3664
102,1224
102,1696
102,3660
102,6157
102,3699
102,1127
102,6165
102,6182
102,3648
102,6171
103,382
103,2099
103,211
103,6240
103,12727
103,6203
103,6212
103,1231
103,6238
103,6201
103,20000
103,6207
103,2507
103,6190
103,1324
103,3475
103,15368
103,6244
103,2420
103,3695
103,619
103,6214
103,2542
103,6204
103,1129
103,2319
103,2091
103,6234
103,5684
103,197
103,13349
103,2058
103,6210
103,4463
103,1131
103,6218
103,6251
103,1636
103,2515
103,1298
103,6188
103,3542
103,6217
103,33240
103,2610
103,2521
103,6252
103,2548
103,545
103,35247
103,3660
103,2577
103,39338
104,1204
104,6294
104,5624
104,6369
104,1109
104,326
104,4936
104,213
104,6349
104,3709
104,6293
104,5837
104,5313
104,6334
104,4965
104,6348
104,6254
104,20016
104,9118
104,6302
104,6272
104,127
104,6315
104,6264
104,6283
104,6362
104,6313
104,5788
104,6275
104,6297
104,6318
104,6358
104,3431
104,5845
104,379
104,160
104,6331
104,1224
104,5062
104,2555
104,365
104,6305
104,32927
104,6306
104,4451
104,435
104,3540
104,4512
104,6267
104,386
104,429
104,1419
104,376
104,214
104,392
104,6327
104,6298
104,2522
104,6321
104,3622
104,4442
104,6320
104,2228
105,24777
105,6087
105,6390
105,6380
105,6404
105,6378
105,1594
105,773
105,400
105,3054
105,6402
105,6375
105,6385
105,6388
105,557
105,37460
105,6382
105,6419
106,388
106,386
106,5061
106,1356
106,443
106,1594
106,1344
106,391
106,131
106,28417
106,378
106,6422
106,5323
106,6429
107,208
107,2319
107,2362
107,2488
107,1421
107,4466
107,4470
107,1782
107,2420
107,805
107,6441
107,1295
107,6449
108,4192
108,5162
109,3154
109,6477
109,1973
109,4430
109,25361
109,6501
109,6482
109,6464
109,2923
109,34736
109,4093
109,12264
109,958
109,3352
109,2525
109,6505
109,6490
109,982
109,2635
109,658
109,2036
109,6457
109,2375
109,6498
109,6471
109,6502
110,2944
110,6514
110,2926
110,189
110,6516
110,578
110,1540
110,821
110,2525
110,893
110,4106
110,6510
110,4138
110,3958
111,3024
111,35000
111,6399
111,4393
111,530
111,6261
111,809
111,6570
111,6547
111,6582
111,10350
111,6580
111,195
111,4519
111,5617
111,2319
111,553
111,6636
111,2297
111,2346
111,1478
111,5401
111,5650
111,523
111,558
111,2261
111,3085
111,4356
111,479
111,5063
111,208
111,1379
111,393
111,3487
111,368
111,6625
111,6645
111,6617
111,6653
111,316
111,524
111,6589
111,6624
111,1424
111,6610
111,427
111,6652
111,6393
111,5821
111,418
111,4358
111,4353
111,6559
111,6543
111,6633
111,766
111,377
111,2269
111,2472
111,1436
111,6648
111,421
111,5787
111,6601
111,6532
111,6655
111,1591
111,810
111,40048
111,1377
111,6631
111,547
111,33532
111,35002
111,2268
111,1203
111,4162
111,2095
111,408
111,3739
111,2567
111,6561
111,2635
111,5817
111,2172
111,5802
111,302
111,4577
111,1553
111,309
111,6538
111,334
111,38562
111,775
111,1205
111,333
111,6535
111,14177
111,3437
111,6585
111,390
111,447
111,3433
111,349
111,36633
111,426
112,3970
112,729
113,12200
113,6663
113,2396
113,679
113,12006
113,6684
113,6662
113,899
113,744
113,6681
113,1739
113,4106
113,1060
113,1959
113,1855
113,6661
113,4288
113,3244
113,6673
113,6688
113,472
113,4159
113,6678
114,6710
114,3647
114,6700
114,6724
114,6384
114,6709
114,6176
114,1130
114,6184
114,1128
114,6704
114,6178
114,6713
114,6179
114,6177
114,6701
114,6181
114,6719
115,3810
115,1015
115,24017
115,2653
116,1708
116,916
116,2944
116,1933
116,2918
116,1067
116,714
116,690
117,40135
117,3825
117,6747
117,6750
118,6769
118,4821
118,6763
118,6766
118,6784
118,4829
118,6779
118,32878
118,6761
118,6770
118,5473
118,6780
118,6754
118,6767
118,3609
118,3611
119,192
119,621
119,3463
119,397
120,805
120,6790
120,316
120,198
120,17803
120,15521
120,30877
120,539
120,10694
120,5415
120,718
120,6805
120,6806
120,6795
120,1317
120,5887
120,6827
120,11921
120,369
120,6131
120,3037
120,3268
120,368
120,545
120,2362
120,2074
120,6788
120,6817
120,202
120,1790
120,6797
120,1795
120,2108
120,7472
120,777
120,293
121,473
121,3359
121,821
121,607
121,2639
121,6847
121,574
121,8252
121,6861
121,3596
121,2033
121,2964
121,6852
121,2395
121,1933
121,582
121,917
121,4102
121,3992
121,2281
121,24787
121,2664
121,3901
121,4133
122,1157
122,6901
122,1287
122,6921
122,6888
122,6872
122,1696
122,375
122,6903
122,6881
122,5677
122,6894
122,1638
122,15959
122,14489
122,6925
122,2222
122,456
122,6880
122,129
122,128
122,2175
122,6876
122,181
122,385
122,6879
122,1636
122,6920
122,6886
123,6616
123,3025
123,5402
123,3522
123,6935
123,6932
123,6936
123,200
123,6927
123,6933
123,2270
123,6594
124,1594
124,6942
124,176
124,458
124,6937
124,2324
124,1789
124,2319
124,6967
124,17498
124,547
124,329
124,6980
124,6398
124,1782
124,6968
124,6950
124,6983
124,2099
124,296
124,6973
124,208
124,6940
124,6966
124,6952
124,978
124,525
125,10610
125,7061
125,7052
125,7030
125,7065
125,7050
125,7048
125,7053
125,7011
125,7044
125,7019
125,3405
125,801
